sentence timestamp keyb_width keyb_height event x_pos y_pos x_radius y_radius angle word is_err
she_has_absolutely_everything 1581439266019 360 229 touchstart 53 105 0.24974444508553 0.24974444508553 0 she 0
she_has_absolutely_everything 1581439266027 360 229 touchmove 53 105 0.24974444508553 0.24974444508553 0 she 0
she_has_absolutely_everything 1581439266039 360 229 touchmove 53 105 0.49948889017105 0.49948889017105 0 she 0
she_has_absolutely_everything 1581439266053 360 229 touchmove 53 105 0.7492333650589 0.7492333650589 0 she 0
she_has_absolutely_everything 1581439266069 360 229 touchmove 53 105 0.7492333650589 0.7492333650589 0 she 0
she_has_absolutely_everything 1581439266086 360 229 touchmove 53 105 0.7492333650589 0.7492333650589 0 she 0
she_has_absolutely_everything 1581439266102 360 229 touchmove 53 105 0.7492333650589 0.7492333650589 0 she 0
she_has_absolutely_everything 1581439266119 360 229 touchmove 53 105 0.7492333650589 0.7492333650589 0 she 0
she_has_absolutely_everything 1581439266137 360 229 touchmove 53 105 0.7492333650589 0.7492333650589 0 she 0
she_has_absolutely_everything 1581439266155 360 229 touchmove 55 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266172 360 229 touchmove 58 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266189 360 229 touchmove 73 107 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266206 360 229 touchmove 104 111 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266223 360 229 touchmove 128 112 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266241 360 229 touchmove 140 111 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266258 360 229 touchmove 166 109 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266275 360 229 touchmove 178 107 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266292 360 229 touchmove 199 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266309 360 229 touchmove 208 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266327 360 229 touchmove 222 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266343 360 229 touchmove 227 106 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266361 360 229 touchmove 230 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266379 360 229 touchmove 231 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266396 360 229 touchmove 230 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266414 360 229 touchmove 230 105 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266430 360 229 touchmove 226 103 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266447 360 229 touchmove 222 101 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266465 360 229 touchmove 206 96 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266483 360 229 touchmove 197 93 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266499 360 229 touchmove 177 88 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266516 360 229 touchmove 167 85 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266534 360 229 touchmove 146 79 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266551 360 229 touchmove 137 75 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266568 360 229 touchmove 119 65 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266586 360 229 touchmove 110 60 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266603 360 229 touchmove 97 52 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266620 360 229 touchmove 92 50 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266638 360 229 touchmove 86 47 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266655 360 229 touchmove 84 47 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266672 360 229 touchmove 84 46 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266707 360 229 touchmove 86 47 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439266717 360 229 touchend 86 47 0.9989777803421 0.9989777803421 0 she 0
she_has_absolutely_everything 1581439267729 360 229 touchstart 211 100 0.7492333650589 0.7492333650589 0 has 0
she_has_absolutely_everything 1581439267742 360 229 touchmove 211 100 0.7492333650589 0.7492333650589 0 has 0
she_has_absolutely_everything 1581439267758 360 229 touchmove 211 100 0.7492333650589 0.7492333650589 0 has 0
she_has_absolutely_everything 1581439267777 360 229 touchmove 211 100 0.7492333650589 0.7492333650589 0 has 0
she_has_absolutely_everything 1581439267794 360 229 touchmove 211 100 0.7492333650589 0.7492333650589 0 has 0
