sentence timestamp keyb_width keyb_height event x_pos y_pos x_radius y_radius angle word is_err
nice_weather_for_it 1581382577674 360 216 touchstart 254 169 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577756 360 216 touchmove 257 154 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577774 360 216 touchmove 261 135 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577791 360 216 touchmove 265 117 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577807 360 216 touchmove 268 97 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577825 360 216 touchmove 270 77 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577841 360 216 touchmove 271 58 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577858 360 216 touchmove 272 42 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577872 360 216 touchmove 272 29 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577890 360 216 touchmove 272 23 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577907 360 216 touchmove 271 18 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577923 360 216 touchmove 270 15 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577939 360 216 touchmove 269 13 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577956 360 216 touchmove 263 15 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577973 360 216 touchmove 255 22 1.25 1.25 0 nice 0
nice_weather_for_it 1581382577990 360 216 touchmove 247 32 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578007 360 216 touchmove 237 44 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578023 360 216 touchmove 226 59 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578040 360 216 touchmove 216 78 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578056 360 216 touchmove 208 100 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578074 360 216 touchmove 202 121 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578091 360 216 touchmove 195 138 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578108 360 216 touchmove 189 152 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578123 360 216 touchmove 186 159 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578140 360 216 touchmove 181 164 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578157 360 216 touchmove 177 168 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578175 360 216 touchmove 172 169 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578191 360 216 touchmove 162 165 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578206 360 216 touchmove 152 156 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578223 360 216 touchmove 144 142 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578240 360 216 touchmove 135 123 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578256 360 216 touchmove 129 105 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578273 360 216 touchmove 123 86 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578290 360 216 touchmove 118 68 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578306 360 216 touchmove 114 52 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578324 360 216 touchmove 112 45 1.25 1.25 0 nice 0
nice_weather_for_it 1581382578332 360 216 touchend 112 45 1.25 1.25 0 nice 0
nice_weather_for_it 1581382579971 360 216 touchstart 46 35 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580009 360 216 touchmove 64 29 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580025 360 216 touchmove 71 28 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580046 360 216 touchmove 78 27 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580062 360 216 touchmove 85 26 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580079 360 216 touchmove 91 27 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580093 360 216 touchmove 97 27 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580110 360 216 touchmove 101 28 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580125 360 216 touchmove 105 28 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580143 360 216 touchmove 106 29 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580161 360 216 touchmove 106 31 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580177 360 216 touchmove 104 35 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580195 360 216 touchmove 100 39 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580209 360 216 touchmove 94 44 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580226 360 216 touchmove 88 50 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580244 360 216 touchmove 76 60 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580258 360 216 touchmove 66 67 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580278 360 216 touchmove 55 73 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580295 360 216 touchmove 46 79 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580311 360 216 touchmove 41 82 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580327 360 216 touchmove 36 85 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580343 360 216 touchmove 32 89 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580362 360 216 touchmove 30 92 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580379 360 216 touchmove 28 95 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580392 360 216 touchmove 27 97 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580409 360 216 touchmove 26 99 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580427 360 216 touchmove 27 102 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580442 360 216 touchmove 31 104 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580459 360 216 touchmove 36 105 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580476 360 216 touchmove 46 102 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580492 360 216 touchmove 56 97 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580509 360 216 touchmove 66 90 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580526 360 216 touchmove 75 84 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580546 360 216 touchmove 85 74 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580564 360 216 touchmove 95 64 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580579 360 216 touchmove 106 55 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580593 360 216 touchmove 116 46 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580610 360 216 touchmove 126 39 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580627 360 216 touchmove 134 34 1.25 1.25 0 weather 0
nice_weather_for_it 1581382580642 360 216 touchmove 139 32 1.25 1.25 0 weather 0
